DEPTH,CALI,DRHO,DT,DTS,GR,KTIM,NPHI,PPC1_CALI_NORM,RD,RHOB,RM,RS,RT,RXO,TVDMSL,CARB_FLAG,COAL_FLAG,KLOGH,PHIT,SAND_FLAG,VSH,FM. LABEL
2685.288,8.394,0.0214,73.5623,134.9027,55.999,187.1689,0.1758,3.2816,0.5896,2.4771,0.5834,0.5847,0.5896,1.6489,2654.2144,0.0,1.0,4.5859,0.114329,1.0,0.0545,Cook 1
2685.4404,8.4373,0.0239,68.9217,130.172,58.2035,160.7594,0.1222,3.2816,8.9645,2.5846,8.5657,7.1756,8.9645,8.1807,2654.3667,1.0,1.0,0.9173,0.050596,0.0,0.0746,Cook 1
2685.5928,8.443,0.0157,64.6591,122.116,55.3015,184.2435,0.1048,3.2816,21.4723,2.6244,21.1548,21.3681,21.4723,95.5252,2654.5193,1.0,1.0,0.4745,0.027025,0.0,0.0482,Cook 1
2685.7452,8.442,-0.023,68.5769,114.1352,46.9412,230.1089,0.1132,3.2816,17.4951,2.5042,17.1552,16.0285,17.4951,1.9643,2654.6716,0.0,1.0,11.4511,0.098259,1.0,0.005,Cook 1
2685.8976,8.443,-0.0428,69.776,114.1208,44.6949,328.9852,0.1814,3.2816,3.7553,2.3629,3.6611,3.4135,3.7553,0.7553,2654.824,0.0,1.0,100.8338,0.182036,1.0,0.005,Cook 1
2686.05,8.4338,-0.0518,74.5574,122.0092,43.7457,569.6445,0.1937,3.2816,0.8633,2.2445,0.8485,0.8447,0.8633,0.4676,2654.9763,0.0,1.0,2088.2358,0.252216,1.0,0.005,Cook 1
2686.2024,8.4297,-0.0408,80.2385,136.1424,49.1583,1077.9071,0.2088,3.2816,0.6059,2.2166,0.6078,0.648,0.6059,0.4391,2655.1287,0.0,1.0,3072.5183,0.268756,1.0,0.005,Cook 1
2686.3548,8.4288,-0.0262,83.4172,143.8009,52.3373,2189.2869,0.2231,3.2816,0.6157,2.2366,0.6208,0.6561,0.6157,0.469,2655.2812,0.0,1.0,1185.6384,0.256924,1.0,0.0212,Cook 1
2686.5072,8.4062,-0.0209,82.7365,146.3754,53.6781,2087.0745,0.226,3.2816,0.6187,2.2493,0.6253,0.6627,0.6187,0.4931,2655.4336,0.0,1.0,761.7,0.24935,1.0,0.0334,Cook 1
2686.6596,8.394,-0.0193,81.757,146.1173,53.615,832.9673,0.2187,3.2816,0.619,2.2569,0.626,0.6624,0.619,0.5078,2655.5859,0.0,1.0,748.416,0.244846,1.0,0.0329,Cook 1
2686.812,8.3997,-0.0216,80.6049,144.1176,53.2922,367.0688,0.2112,3.2816,0.6673,2.2553,0.6855,0.6184,0.6673,0.5329,2655.7383,0.0,1.0,959.0779,0.24583,1.0,0.0299,Cook 1
2686.9644,8.397,-0.0237,80.1555,142.0177,55.0642,309.0099,0.2048,3.2816,0.7929,2.2599,0.7794,0.695,0.7929,0.5769,2655.8906,0.0,1.0,1001.725,0.243107,1.0,0.046,Cook 1
2687.1168,8.41,-0.0226,79.8111,140.5215,55.5043,365.5275,0.2064,3.2816,0.8012,2.2705,0.7807,0.7024,0.8012,0.6538,2656.0432,0.0,1.0,708.0121,0.236788,1.0,0.05,Cook 1
2687.2692,8.4165,-0.0227,79.5006,139.5768,60.0207,431.4434,0.206,3.2816,0.8029,2.2735,0.7828,0.7049,0.8029,0.6078,2656.1956,0.0,1.0,658.4489,0.235031,1.0,0.0819,Cook 1
2687.4216,8.4315,-0.0255,80.0649,139.8718,58.0627,450.4746,0.2115,3.2816,0.8003,2.2642,0.7793,0.7019,0.8003,0.5563,2656.3479,0.0,1.0,739.8677,0.240554,1.0,0.0733,Cook 1
2687.574,8.4315,-0.0296,81.3643,141.6792,57.2972,415.2336,0.2144,3.2816,0.6491,2.2527,0.6061,0.5639,0.6491,0.4938,2656.5002,0.0,1.0,947.2273,0.247341,1.0,0.0663,Cook 1
2687.7264,8.394,-0.0311,81.7159,143.9968,51.4583,415.2845,0.2193,3.2816,0.6417,2.2501,0.5914,0.5557,0.6417,0.6266,2656.6526,0.0,1.0,894.9055,0.248913,1.0,0.0133,Cook 1
2687.8788,8.3997,-0.0288,82.0223,145.8509,51.2092,561.2554,0.2243,3.2816,0.6296,2.2532,0.5774,0.5383,0.6296,0.5806,2656.8049,0.0,1.0,714.4619,0.247054,1.0,0.011,Cook 1
2688.0312,8.4151,-0.0264,82.1468,148.2771,53.4184,697.3572,0.2304,3.2816,0.6322,2.2586,0.5813,0.5439,0.6322,0.5748,2656.9575,0.0,1.0,520.0583,0.243859,1.0,0.0311,Cook 1
2688.1836,8.4404,-0.0225,82.1964,149.0394,54.9102,746.9271,0.2383,3.2816,0.6347,2.2624,0.583,0.5463,0.6347,0.4539,2657.1099,0.0,1.0,377.7268,0.24161,1.0,0.0446,Cook 1
2688.336,8.443,-0.0198,82.3221,149.6158,58.4966,712.4275,0.2318,3.2816,0.6166,2.2656,0.556,0.5172,0.6166,0.4854,2657.2622,0.0,1.0,410.3442,0.239689,1.0,0.0772,Cook 1
2688.4884,8.443,-0.0181,82.3058,149.0341,57.9297,608.5922,0.2263,3.2816,0.6398,2.2665,0.5731,0.5249,0.6398,0.4991,2657.4146,0.0,1.0,464.7008,0.239171,1.0,0.0721,Cook 1
2688.6408,8.4315,-0.0195,82.0945,148.1598,58.6689,494.9439,0.2249,3.2816,0.6385,2.2645,0.5721,0.5235,0.6385,0.5402,2657.5669,0.0,1.0,510.8312,0.240349,1.0,0.0788,Cook 1
2688.7932,8.4291,-0.024,81.951,146.8205,57.2031,464.5941,0.2268,3.2816,0.638,2.2594,0.5707,0.5216,0.638,0.5635,2657.7195,0.0,1.0,562.1864,0.243419,1.0,0.0655,Cook 1
2688.9456,8.417,-0.0254,82.1475,146.3762,59.7375,504.8239,0.2262,3.2816,0.6268,2.2578,0.56,0.5102,0.6268,0.5701,2657.8718,0.0,1.0,597.2025,0.244341,1.0,0.0885,Cook 1
2689.098,8.4185,-0.0228,82.9006,147.0569,60.628,497.0844,0.2271,3.2816,0.6094,2.259,0.5361,0.4946,0.6094,0.5742,2658.0242,0.0,1.0,562.5449,0.243616,1.0,0.0966,Cook 1
2689.2504,8.4224,-0.0185,84.4059,148.2304,61.1444,625.3848,0.2332,3.2816,0.6089,2.2563,0.5345,0.4929,0.6089,0.5442,2658.1765,0.0,1.0,514.8676,0.245213,1.0,0.1013,Cook 1
2689.4028,8.4224,-0.0174,83.6408,148.8826,59.8724,727.9908,0.2384,3.2816,0.6066,2.248,0.5312,0.4886,0.6066,0.4997,2658.3289,0.0,1.0,567.8707,0.250143,1.0,0.0897,Cook 1
2689.5552,8.4062,-0.0185,80.74,148.6309,58.2838,727.8837,0.2469,3.2816,0.6073,2.2431,0.5361,0.4964,0.6073,0.4921,2658.4814,0.0,1.0,519.566,0.253074,1.0,0.0753,Cook 1
2689.7076,8.4373,-0.0196,81.0745,147.8986,59.0775,613.7708,0.2462,3.2816,0.6511,2.2491,0.5833,0.5361,0.6511,0.5054,2658.6338,0.0,1.0,445.4915,0.249502,1.0,0.0825,Cook 1
2689.86,8.4373,-0.0199,81.6572,147.2194,56.6589,440.0853,0.235,3.2816,0.6733,2.2561,0.6067,0.5572,0.6733,0.5262,2658.7861,0.0,1.0,494.1098,0.245349,1.0,0.0605,Cook 1
2690.0124,8.4309,-0.0218,81.1324,147.0467,58.2214,347.379,0.2236,3.2816,0.671,2.259,0.6032,0.5523,0.671,0.5376,2658.9385,0.0,1.0,619.6055,0.243643,1.0,0.0747,Cook 1
2690.1648,8.4281,-0.0224,80.3649,147.4495,58.7537,359.9547,0.218,3.2816,0.6656,2.2589,0.5975,0.5444,0.6656,0.5491,2659.0908,0.0,1.0,721.2581,0.243677,1.0,0.0796,Cook 1
2690.3172,8.4281,-0.024,81.6328,147.9167,60.3389,410.5209,0.2273,3.2816,0.6722,2.2579,0.604,0.5534,0.6722,0.5247,2659.2432,0.0,1.0,577.4734,0.24427,1.0,0.094,Cook 1
2690.4696,8.4404,-0.0235,85.5347,148.0132,57.5749,457.0256,0.2349,3.2816,0.6427,2.2566,0.5739,0.5296,0.6427,0.5342,2659.3958,0.0,1.0,488.6724,0.245078,1.0,0.0689,Cook 1
2690.622,8.4487,-0.0242,88.0245,147.4747,55.7344,482.6561,0.2371,3.2816,0.6427,2.2443,0.5744,0.5306,0.6427,0.4957,2659.5481,0.0,1.0,652.2396,0.252341,1.0,0.0521,Cook 1
2690.7744,8.4732,-0.0241,88.1013,147.3544,57.2805,704.5327,0.2428,3.2816,0.6309,2.2282,0.5648,0.5252,0.6309,0.4535,2659.7004,0.0,1.0,885.1035,0.261901,1.0,0.0662,Cook 1
2690.9268,8.492,-0.0239,85.1093,148.6937,57.7536,1032.8491,0.2559,3.2816,0.678,2.2142,0.6035,0.5374,0.678,0.4028,2659.8528,0.0,1.0,925.7372,0.2702,1.0,0.0705,Cook 1
2691.0792,8.6067,-0.0233,83.8485,150.5161,55.434,1325.8444,0.2641,3.2816,0.7072,2.2068,0.6233,0.5509,0.7072,0.3933,2660.0051,0.0,1.0,914.0942,0.274574,1.0,0.0494,Cook 1
2691.2316,8.592,-0.023,84.7693,153.0469,52.3908,1383.1246,0.2502,3.2816,0.7122,2.2041,0.6308,0.5616,0.7122,0.3846,2660.1577,0.0,1.0,1434.631,0.276141,1.0,0.0217,Cook 1
2691.384,8.6001,-0.0235,85.3204,155.6024,53.7934,945.6633,0.2464,3.2816,0.7309,2.205,0.642,0.5664,0.7309,0.3853,2660.3101,0.0,1.0,1548.2999,0.275619,1.0,0.0345,Cook 1
2691.5364,8.6009,-0.0231,85.3843,157.2696,56.0314,1058.0675,0.2386,3.2816,0.5973,2.2102,0.5276,0.491,0.5973,0.3955,2660.4624,0.0,1.0,1649.9286,0.27257,1.0,0.0548,Cook 1
2691.6888,8.504,-0.0238,84.6331,157.425,55.7222,1326.9595,0.2269,3.2816,0.5878,2.2162,0.5231,0.4855,0.5878,0.4094,2660.6147,0.0,1.0,1906.7618,0.269006,1.0,0.052,Cook 1
2691.8412,8.5507,-0.0242,84.0441,156.0521,56.0179,1319.2177,0.2217,3.2816,0.5801,2.2227,0.5171,0.4786,0.5801,0.4309,2660.7671,0.0,1.0,1825.1702,0.26516,1.0,0.0531,Cook 1
2691.9936,8.5563,-0.0217,83.0498,153.6531,55.0447,1030.3871,0.2197,3.2816,0.5736,2.2359,0.5101,0.4706,0.5736,0.4438,2660.9197,0.0,1.0,1326.2699,0.257347,1.0,0.0459,Cook 1
2692.146,8.5563,-0.0174,81.7188,150.5897,55.3121,884.6788,0.2203,3.2816,0.6326,2.2521,0.5642,0.5095,0.6326,0.4465,2661.072,0.0,1.0,823.0894,0.247747,1.0,0.0483,Cook 1
2692.2984,8.3849,-0.0128,82.7648,149.1351,51.7193,790.7012,0.2287,3.2816,0.8015,2.2672,0.701,0.629,0.8015,0.4294,2661.2244,0.0,1.0,427.5288,0.238779,1.0,0.0156,Cook 1
2692.4508,8.4087,-0.0114,87.634,150.2084,51.9722,931.9652,0.2384,3.2816,0.5509,2.2796,0.4916,0.456,0.5509,0.4568,2661.3767,0.0,1.0,231.5152,0.23142,1.0,0.0179,Cook 1
2692.6032,8.4113,-0.0112,89.8771,153.8518,52.8602,1389.5601,0.2498,3.2816,0.5599,2.2844,0.4996,0.4625,0.5599,0.5366,2661.5291,0.0,1.0,148.5091,0.228598,1.0,0.026,Cook 1
2692.7556,8.4113,-0.0155,90.2865,157.4065,57.3914,1762.5605,0.2518,3.2816,0.5604,2.2688,0.5029,0.4667,0.5604,0.5214,2661.6816,0.0,1.0,219.413,0.237825,1.0,0.0672,Cook 1
2692.908,8.3916,-0.0187,86.7601,158.9178,59.5875,1168.027,0.255,3.2816,0.542,2.2401,0.4867,0.4505,0.542,0.4657,2661.834,0.0,1.0,454.205,0.254848,1.0,0.0872,Cook 1
2693.0604,8.4373,-0.0219,85.4444,158.2741,59.0935,574.2992,0.2473,3.2816,0.5791,2.2174,0.5238,0.4699,0.5791,0.4098,2661.9863,0.0,1.0,1063.0507,0.268274,1.0,0.0827,Cook 1
2693.2128,8.4282,-0.0192,87.4319,157.3909,56.7238,360.3586,0.2367,3.2816,0.6557,2.2209,0.6089,0.5155,0.6557,0.4247,2662.1387,0.0,1.0,1280.6218,0.26622,1.0,0.0611,Cook 1
2693.3652,8.4305,-0.0179,89.6737,157.9274,53.7286,362.9723,0.2235,3.2816,0.6439,2.236,0.6168,0.5021,0.6439,0.4579,2662.291,0.0,1.0,1189.4497,0.257252,1.0,0.0339,Cook 1
2693.5176,8.4256,-0.0182,91.0006,160.297,53.225,446.6761,0.2304,3.2816,0.638,2.2377,0.6122,0.4975,0.638,0.4715,2662.4434,0.0,1.0,942.6514,0.256273,1.0,0.0293,Cook 1
2693.67,8.4242,-0.0187,90.8755,163.1006,54.4169,503.775,0.2441,3.2816,0.5981,2.2276,0.5822,0.4692,0.5981,0.522,2662.5959,0.0,1.0,869.2686,0.262259,1.0,0.0402,Cook 1
2693.8224,8.4675,-0.0205,89.2383,165.2336,58.1755,393.5428,0.2689,3.2816,0.5555,2.2103,0.5622,0.4561,0.5555,0.4799,2662.7483,0.0,1.0,728.6173,0.27252,1.0,0.0743,Cook 1
2693.9748,8.4999,-0.0219,91.9821,166.6768,62.1609,515.6555,0.2724,3.2816,0.5739,2.2045,0.5815,0.4771,0.5739,0.4641,2662.9006,0.0,1.0,779.6771,0.27591,1.0,0.1106,Cook 1
2694.1272,8.4992,-0.0251,93.926,168.8731,58.3872,666.8907,0.2736,3.2816,0.5499,2.1975,0.5596,0.4726,0.5499,0.394,2663.053,0.0,1.0,920.848,0.280059,1.0,0.0762,Cook 1
2694.2796,8.4714,-0.0261,93.9487,171.2851,58.1852,701.3759,0.2715,3.2816,0.5448,2.1884,0.5546,0.4756,0.5448,0.3783,2663.2053,0.0,1.0,1263.0543,0.285473,1.0,0.0744,Cook 1
2694.432,8.5041,-0.0259,91.7415,173.1585,57.3275,530.5879,0.2715,3.2816,0.5254,2.1774,0.5331,0.4598,0.5254,0.3514,2663.3579,0.0,1.0,1725.6981,0.292014,1.0,0.0666,Cook 1
2694.5844,8.5735,-0.0237,85.4434,172.0847,61.9388,258.2912,0.2582,3.2816,0.4659,2.1943,0.4719,0.4345,0.4659,0.361,2663.5103,0.0,1.0,1524.4535,0.281953,1.0,0.0926,Cook 1
2694.7368,8.5822,-0.0188,82.0787,168.5106,64.2744,92.3103,0.2287,3.2816,0.5141,2.2653,0.5098,0.4859,0.5141,0.5097,2663.6626,0.0,1.0,450.1412,0.239877,1.0,0.1177,Cook 1
2694.8892,8.5873,-0.0165,79.5908,162.458,76.6601,16.4939,0.2217,3.2816,0.5586,2.3525,0.5459,0.516,0.5586,1.0582,2663.8149,0.0,1.0,45.7716,0.188199,1.0,0.207,Cook 1
2695.0416,8.4109,-0.0124,79.1505,154.7958,93.3727,0.5415,0.2478,3.2816,0.5722,2.4462,0.5586,0.5286,0.5722,5.6156,2663.9673,0.0,1.0,1.5861,0.132681,1.0,0.3703,Burton
2695.194,8.4675,-0.0113,79.8753,148.6998,108.07,0.0026,0.28,3.2816,3.5414,2.5058,3.3339,2.8787,3.5414,7.9436,2664.1199,0.0,1.0,0.1228,0.097344,0.0,0.5052,Burton
2695.3464,8.466,-0.0104,80.7248,145.1207,114.0854,0.0011,0.2902,3.2816,5.6352,2.546,5.5528,5.6704,5.6352,7.9008,2664.2722,0.0,1.0,0.0298,0.073517,0.0,0.5733,Burton
2695.4988,8.4592,-0.0171,82.4495,144.464,115.2947,0.0009,0.2859,3.2816,5.1948,2.5409,5.1518,5.408,5.1948,6.569,2664.4246,0.0,1.0,0.0386,0.076516,0.0,0.5588,Burton
2695.6512,8.4648,-0.0228,83.9989,145.9809,118.6975,0.001,0.2912,3.2816,5.1363,2.5195,5.1111,5.4863,5.1363,5.6498,2664.5769,0.0,1.0,0.0613,0.089194,0.0,0.5441,Burton
2695.8036,8.4723,-0.0253,84.3427,148.1692,117.9585,0.0011,0.2997,3.2816,4.9718,2.5026,5.0113,5.6943,4.9718,5.5349,2664.7292,0.0,1.0,0.079,0.09923,0.0,0.5409,Burton
2695.956,8.4714,-0.0233,84.4975,149.8376,117.8771,0.0009,0.3003,3.2816,4.6502,2.4987,4.787,5.5146,4.6502,5.4709,2664.8818,0.0,1.0,0.0869,0.101543,0.0,0.5375,Burton
2696.1084,8.474,-0.0238,84.2105,150.8325,115.6727,0.0012,0.2999,3.2816,4.6648,2.4932,4.8183,5.5324,4.6648,5.6586,2665.0342,0.0,1.0,0.1024,0.104786,0.0,0.5303,Burton
2696.2608,8.4668,-0.0241,83.7339,150.629,114.6255,0.0026,0.2975,3.2816,4.6807,2.4927,4.8605,5.5697,4.6807,5.3978,2665.1865,0.0,1.0,0.1111,0.105121,0.0,0.5248,Burton
2696.4132,8.474,-0.0248,83.7258,150.329,115.6152,0.0021,0.2932,3.2816,4.6853,2.4909,4.9433,5.5998,4.6853,5.2738,2665.3389,0.0,1.0,0.1311,0.106148,0.0,0.5141,Burton
2696.5656,8.4668,-0.0242,83.9978,150.0352,121.1255,0.0,0.2951,3.2816,4.3356,2.4888,4.6997,5.2248,4.3356,5.1965,2665.4912,0.0,1.0,0.1324,0.107401,0.0,0.5153,Burton
2696.718,8.4658,-0.0253,84.1409,149.6423,127.505,0.0,0.3021,3.2816,4.2491,2.4853,4.6368,5.1521,4.2491,5.3052,2665.6436,0.0,1.0,0.1208,0.109467,0.0,0.5253,Burton
2696.8704,8.4722,-0.0237,84.2251,148.9788,128.0046,0.0007,0.3095,3.2816,4.2464,2.4819,4.6336,5.1575,4.2464,5.3841,2665.7961,0.0,1.0,0.1092,0.111499,0.0,0.536,Burton
2697.0228,8.4674,-0.0203,83.9599,149.0874,123.6309,0.001,0.3075,3.2816,4.268,2.4824,4.6692,5.173,4.268,5.4672,2665.9485,0.0,1.0,0.1136,0.111189,0.0,0.5325,Burton
2697.1752,8.4778,-0.0141,83.7734,149.2801,118.0782,0.0029,0.3118,3.2816,4.3252,2.4858,4.7568,5.2431,4.3252,5.5775,2666.1008,0.0,1.0,0.0918,0.109169,0.0,0.5452,Burton
2697.3276,8.4798,-0.0124,84.343,149.3918,115.3723,0.0066,0.3141,3.2816,4.3263,2.4863,4.7568,5.23,4.3263,5.3914,2666.2532,0.0,1.0,0.0852,0.108917,0.0,0.5504,Burton
2697.48,8.4739,-0.0133,84.531,149.7537,115.2827,0.0103,0.3207,3.2816,4.3172,2.4844,4.75,5.2317,4.3172,5.3363,2666.4055,0.0,1.0,0.0752,0.109998,0.0,0.5613,Burton
2697.6324,8.4733,-0.0155,84.311,149.6223,117.8879,0.0126,0.3027,3.2816,4.221,2.4732,4.6466,5.1085,4.221,5.2168,2666.5581,0.0,1.0,0.1675,0.116637,0.0,0.5122,Burton
2697.7848,8.4855,-0.0143,83.6279,149.043,121.8003,0.0057,0.2921,3.2816,4.1766,2.471,4.6061,5.0222,4.1766,5.2288,2666.7104,0.0,1.0,0.2372,0.117945,0.0,0.4884,Burton
2697.9372,8.4926,-0.0126,83.2518,147.596,127.4204,0.0008,0.2797,3.2816,4.3589,2.4681,4.7996,5.2033,4.3589,5.0937,2666.8628,0.0,1.0,0.3605,0.119705,0.0,0.4601,Burton
2698.0896,8.4778,-0.0109,83.9233,146.2668,124.8375,0.0053,0.2785,3.2816,4.1921,2.4701,4.5998,4.9613,4.1921,4.6355,2667.0151,0.0,1.0,0.3514,0.118473,0.0,0.46,Burton
2698.242,8.4789,-0.0136,83.5885,145.602,120.4026,0.0222,0.2628,3.2816,4.0896,2.4694,4.4899,4.8579,4.0896,4.3601,2667.1675,0.0,1.0,0.5485,0.118931,0.0,0.4277,Burton
2698.3944,8.4772,-0.0164,83.6166,146.06,111.209,0.027,0.2507,3.2816,3.7578,2.4745,4.1087,4.4572,3.7578,4.2346,2667.3201,0.0,1.0,0.655,0.115858,0.0,0.4098,Burton
2698.5468,8.4798,-0.0183,83.7681,146.8396,112.2359,0.0131,0.2491,3.2816,3.6109,2.4794,3.9383,4.2275,3.6109,4.6005,2667.4724,0.0,1.0,0.5963,0.112977,0.0,0.4122,Burton
2698.6992,8.4829,-0.0172,83.0969,147.4717,117.5387,0.0029,0.2506,3.2816,3.9345,2.4803,4.2802,4.5494,3.9345,4.6654,2667.6248,0.0,1.0,0.5586,0.112474,0.0,0.4163,Burton
2698.8516,8.4919,-0.0118,82.8268,147.6965,125.5994,0.0239,0.2634,3.2816,3.8934,2.4763,4.2316,4.487,3.8934,4.5227,2667.7771,0.0,1.0,0.4434,0.114831,0.0,0.4371,Burton
2699.004,8.473,-0.0067,82.9483,147.2471,125.2986,0.1088,0.2664,3.2816,3.8089,2.4721,4.1405,4.37,3.8089,4.4499,2667.9294,0.0,1.0,0.4602,0.117298,0.0,0.4382,Burton
2699.1564,8.4862,-0.0032,83.1273,145.9166,125.4751,0.105,0.2808,3.2816,3.7622,2.471,4.0692,4.2613,3.7622,4.2564,2668.082,0.0,1.0,0.3221,0.11797,0.0,0.4657,Burton
2699.3088,8.4908,-0.0051,82.8,145.0026,121.1379,0.0692,0.2776,3.2816,3.5393,2.4722,3.7927,4.0445,3.5393,4.0611,2668.2344,0.0,1.0,0.3389,0.117229,0.0,0.4608,Burton
2699.4612,8.4714,-0.0093,82.1961,144.885,126.4211,0.0331,0.2766,3.2816,3.532,2.4687,3.7782,4.0389,3.532,3.9401,2668.3867,0.0,1.0,0.3849,0.119321,0.0,0.4546,Burton
2699.6136,8.4855,-0.0162,82.4711,145.7118,121.8837,0.0121,0.2623,3.2816,3.5051,2.4584,3.7443,3.9988,3.5051,3.7804,2668.5391,0.0,1.0,0.7583,0.125436,0.0,0.4138,Burton
2699.766,8.4707,-0.0225,82.6889,146.7436,118.9512,0.0054,0.2584,3.2816,3.1703,2.4501,3.3701,3.6042,3.1703,3.6682,2668.6914,0.0,1.0,1.0669,0.130334,1.0,0.3961,Burton
2699.9184,8.4714,-0.0254,82.5008,147.4276,114.6197,0.0074,0.2637,3.2816,3.748,2.4518,3.9604,4.1255,3.748,3.8526,2668.8438,0.0,1.0,0.8804,0.129329,0.0,0.4088,Burton
2700.0708,8.4798,-0.0209,82.4376,147.3526,120.1774,0.0133,0.2655,3.2816,3.8419,2.4658,4.0593,4.2265,3.8419,4.2732,2668.9963,0.0,1.0,0.5642,0.121022,0.0,0.4289,Burton
2700.2232,8.4733,-0.0164,82.1845,146.6749,120.06,0.0214,0.2644,3.2816,4.0755,2.4801,4.2772,4.4194,4.0755,4.9018,2669.1487,0.0,1.0,0.3878,0.112589,0.0,0.4436,Burton
2700.3756,8.4798,-0.0136,82.0584,145.6152,116.4882,0.0313,0.267,3.2816,4.0998,2.4825,4.2852,4.4525,4.0998,5.0705,2669.301,0.0,1.0,0.3372,0.111136,0.0,0.4517,Burton
2700.528,8.4716,-0.0188,82.3864,144.8506,114.7217,0.0436,0.2714,3.2816,4.2204,2.4702,4.3627,4.5625,4.2204,4.5158,2669.4534,0.0,1.0,0.4254,0.118454,0.0,0.4458,Burton
2700.6804,8.4733,-0.0226,82.8842,144.6784,117.2285,0.065,0.2735,3.2816,2.8777,2.4543,2.9205,3.1886,2.8777,4.0796,2669.6057,0.0,1.0,0.6292,0.127832,0.0,0.4314,Burton
2700.8328,8.4778,-0.0265,82.5284,144.885,116.3945,0.0668,0.2701,3.2816,3.147,2.4477,3.1638,3.459,3.147,3.8336,2669.7583,0.0,1.0,0.8327,0.131778,0.0,0.4167,Burton
2700.9852,8.4665,-0.0244,81.9575,145.1104,111.2721,0.049,0.2693,3.2816,3.2885,2.4543,3.2965,3.6092,3.2885,4.1689,2669.9106,0.0,1.0,0.7053,0.127835,0.0,0.4229,Burton
2701.1376,8.4659,-0.0204,81.664,145.1244,107.5839,0.0247,0.2611,3.2816,3.5783,2.4639,3.5555,3.8943,3.5783,4.542,2670.063,0.0,1.0,0.6705,0.122165,0.0,0.4178,Burton
2701.29,8.4667,-0.0164,81.8158,145.1758,111.813,0.0198,0.2593,3.2816,3.9833,2.4696,3.8887,4.1286,3.9833,4.5882,2670.2153,0.0,1.0,0.5982,0.118778,0.0,0.421,Burton
2701.4424,8.4609,-0.0143,81.8739,144.8746,116.1681,0.0154,0.2649,3.2816,4.4268,2.4715,4.2941,4.5268,4.4268,4.7137,2670.3677,0.0,1.0,0.4876,0.11764,0.0,0.4344,Burton
2701.5948,8.4648,-0.0146,81.6073,144.2877,120.8058,0.0157,0.2768,3.2816,4.4328,2.4729,4.302,4.539,4.4328,4.7319,2670.5203,0.0,1.0,0.3402,0.116814,0.0,0.4599,Burton
2701.7472,8.4583,-0.0168,81.5385,143.2755,124.5402,0.0498,0.2903,3.2816,4.4303,2.4684,4.2949,4.523,4.4303,4.5514,2670.6726,0.0,1.0,0.269,0.119507,0.0,0.4815,Burton
2701.8996,8.4551,-0.0246,81.7192,142.5304,123.6334,0.1441,0.2909,3.2816,4.1599,2.4466,4.0028,4.1235,4.1599,4.0383,2670.825,0.0,1.0,0.4912,0.132435,0.0,0.4569,Burton
2702.052,8.4609,-0.0287,82.1026,142.2819,120.6805,0.3217,0.2829,3.2816,2.5228,2.4198,2.4432,2.4565,2.5228,2.7306,2670.9773,0.0,1.0,1.3021,0.148317,0.0,0.4092,Johansen Fm. 4
2702.2044,8.4191,-0.0279,82.553,142.8656,115.3267,0.8806,0.2759,3.2816,2.3116,2.3968,2.2397,2.2343,2.3116,2.2565,2671.1296,0.0,1.0,3.0221,0.161948,1.0,0.3679,Johansen Fm. 4
2702.3568,8.3798,-0.0195,83.2563,143.7641,112.1152,1.5294,0.2712,3.2816,2.3019,2.3863,2.2306,2.2266,2.3019,2.1317,2671.2822,0.0,1.0,4.6167,0.168165,1.0,0.3461,Johansen Fm. 4
2702.5092,8.3791,-0.014,84.143,145.4659,119.6845,3.5291,0.2662,3.2816,2.127,2.3743,2.0699,2.0444,2.127,2.1368,2671.4346,0.0,1.0,7.4389,0.175275,1.0,0.3218,Johansen Fm. 4
2702.6616,8.3923,-0.0159,85.0471,147.8853,130.2498,7.3323,0.2597,3.2816,1.2789,2.3453,1.2886,1.2371,1.2789,1.5158,2671.5869,0.0,1.0,20.1926,0.19246,1.0,0.2744,Johansen Fm. 4
2702.814,8.3734,-0.0187,86.3079,150.786,140.8116,12.5832,0.2599,3.2816,1.135,2.3143,1.1591,1.0965,1.135,1.1368,2671.7393,0.0,1.0,48.4232,0.210833,1.0,0.238,Johansen Fm. 4
2702.9664,8.3761,-0.0213,87.4881,153.2664,139.4082,19.4497,0.2699,3.2816,1.1347,2.2933,1.1586,1.0949,1.1347,1.0011,2671.8916,0.0,1.0,67.0408,0.223295,1.0,0.2333,Johansen Fm. 4
2703.1188,8.3761,-0.0197,87.8852,154.6286,131.6107,23.6883,0.2818,3.2816,1.1401,2.2924,1.1675,1.0984,1.1401,1.0077,2672.0439,0.0,1.0,49.8812,0.223825,1.0,0.256,Johansen Fm. 4
2703.2712,8.3751,-0.0208,87.7008,155.1354,123.9693,26.5203,0.2864,3.2816,1.214,2.293,1.2627,1.1527,1.214,1.0469,2672.1965,0.0,1.0,43.3618,0.223456,1.0,0.2659,Johansen Fm. 4
2703.4236,8.3761,-0.0235,87.0237,155.0515,118.2858,28.436,0.2894,3.2816,1.0935,2.2859,1.1273,1.0224,1.0935,1.0173,2672.3489,0.0,1.0,48.9557,0.227675,1.0,0.2634,Johansen Fm. 4
2703.576,8.3809,-0.0268,86.6157,154.8594,113.1464,29.1945,0.2805,3.2816,1.0312,2.2822,1.0476,0.9595,1.0312,0.9793,2672.5012,0.0,1.0,69.0236,0.22986,1.0,0.2413,Johansen Fm. 4
